cluster_id,asset_id,distinct_alarm_count,total_events,alarms_in_cluster,start_time,end_time
1822,P-0600,3,3,"P-0600.VI_HI,P-0600.PI_LO,P-0600.II_HI",2025-05-05 12:23:51,2025-05-05 12:40:28
1823,P-0600,4,4,"P-0600.TI_HI,P-0600.PI_LO,P-0600.SI_LO,P-0600.PI_HI",2025-05-08 06:34:24,2025-05-08 07:20:14
1824,P-0600,2,2,"P-0600.FI_LO,P-0600.SI_LO",2025-05-09 04:46:58,2025-05-09 05:07:08
1825,P-0600,3,5,"P-0600.VI_HI,P-0600.SI_LO,P-0600.PDI_HI",2025-05-11 12:46:12,2025-05-11 14:02:58
1826,P-0600,2,2,"P-0600.PI_LO,P-0600.PDI_HI",2025-05-12 12:04:59,2025-05-12 12:18:26
1827,P-0600,2,2,"P-0600.PDI_HI,P-0600.PI_LO",2025-05-12 15:15:41,2025-05-12 15:32:58
1828,P-0600,2,2,"P-0600.SI_LO,P-0600.II_HI",2025-05-13 21:09:24,2025-05-13 21:10:59
1829,P-0600,2,2,"P-0600.TI_HI,P-0600.SI_LO",2025-05-14 17:45:59,2025-05-14 17:55:32
1830,P-0600,2,2,"P-0600.SI_LO,P-0600.FI_LO",2025-05-14 18:55:23,2025-05-14 19:01:34
1831,P-0600,2,2,"P-0600.PDI_HI,P-0600.SI_LO",2025-05-16 18:43:22,2025-05-16 19:09:49
1832,P-0600,2,2,"P-0600.II_HI,P-0600.VI_HI",2025-05-16 20:40:15,2025-05-16 20:50:08
1833,P-0600,2,2,"P-0600.FI_LO,P-0600.TI_HI",2025-05-17 18:53:30,2025-05-17 18:56:46
1834,P-0600,2,2,"P-0600.PI_HI,P-0600.VI_HI",2025-05-18 18:11:35,2025-05-18 18:21:26
1835,P-0600,3,3,"P-0600.PI_HI,P-0600.SI_LO,P-0600.VI_HI",2025-05-20 14:01:10,2025-05-20 14:22:17
1836,P-0600,2,3,"P-0600.PI_LO,P-0600.PI_HI",2025-05-26 23:16:35,2025-05-26 23:44:15
1837,P-0600,2,2,"P-0600.FI_LO,P-0600.PI_HI",2025-05-27 19:14:11,2025-05-27 19:14:51
1838,P-0600,2,3,"P-0600.FI_LO,P-0600.PDI_HI",2025-05-29 11:20:08,2025-05-29 11:47:57
1839,P-0600,2,2,"P-0600.II_HI,P-0600.PI_HI",2025-05-30 12:37:16,2025-05-30 12:47:29
1840,P-0600,2,2,"P-0600.II_HI,P-0600.SI_LO",2025-05-30 20:07:52,2025-05-30 20:21:05
1841,P-0600,3,3,"P-0600.SI_LO,P-0600.FI_LO,P-0600.TI_HI",2025-05-31 13:28:38,2025-05-31 13:54:43
1842,P-0600,2,2,"P-0600.PI_HI,P-0600.II_HI",2025-06-02 08:42:41,2025-06-02 09:05:01
1843,P-0600,2,2,"P-0600.PI_LO,P-0600.TI_HI",2025-06-05 19:54:19,2025-06-05 19:57:27
1844,P-0600,2,2,"P-0600.TI_HI,P-0600.SI_LO",2025-06-05 23:05:19,2025-06-05 23:21:31
1845,P-0600,2,2,"P-0600.TI_HI,P-0600.SI_LO",2025-06-07 18:32:43,2025-06-07 18:50:50
1846,P-0600,2,2,"P-0600.FI_LO,P-0600.PI_HI",2025-06-10 18:29:47,2025-06-10 18:41:25
1847,P-0600,2,2,"P-0600.FI_LO,P-0600.PDI_HI",2025-06-11 09:34:07,2025-06-11 10:00:47
1848,P-0600,2,2,"P-0600.PDI_HI,P-0600.TI_HI",2025-06-11 19:45:50,2025-06-11 19:52:00
1849,P-0600,3,3,"P-0600.VI_HI,P-0600.FI_LO,P-0600.PDI_HI",2025-06-12 09:40:28,2025-06-12 10:05:21
1850,P-0600,2,2,"P-0600.TI_HI,P-0600.PI_HI",2025-06-12 16:33:00,2025-06-12 16:34:55
1851,P-0600,2,3,"P-0600.FI_LO,P-0600.II_HI",2025-06-16 10:54:43,2025-06-16 11:26:27
1852,P-0600,2,2,"P-0600.FI_LO,P-0600.PI_LO",2025-06-16 19:11:31,2025-06-16 19:30:36
1853,P-0600,2,2,"P-0600.TI_HI,P-0600.VI_HI",2025-06-20 11:37:18,2025-06-20 11:37:42
1854,P-0600,2,2,"P-0600.PI_HI,P-0600.FI_LO",2025-06-20 23:02:47,2025-06-20 23:12:27
1855,P-0600,2,2,"P-0600.PDI_HI,P-0600.FI_LO",2025-06-22 18:36:14,2025-06-22 18:44:31
1856,P-0600,2,2,"P-0600.PI_LO,P-0600.PI_HI",2025-06-26 17:57:33,2025-06-26 18:01:43
1857,P-0600,2,2,"P-0600.II_HI,P-0600.PI_HI",2025-06-27 13:18:36,2025-06-27 13:47:50
1858,P-0600,2,2,"P-0600.PI_HI,P-0600.FI_LO",2025-06-29 06:02:28,2025-06-29 06:17:12
1859,P-0600,2,2,"P-0600.PI_LO,P-0600.SI_LO",2025-07-02 17:08:37,2025-07-02 17:19:20
1860,P-0600,2,2,"P-0600.TI_HI,P-0600.PI_HI",2025-07-02 22:58:58,2025-07-02 23:10:42
1861,P-0600,2,2,"P-0600.TI_HI,P-0600.FI_LO",2025-07-03 15:14:54,2025-07-03 15:15:26
1862,P-0600,2,2,"P-0600.TI_HI,P-0600.FI_LO",2025-07-04 12:20:57,2025-07-04 12:50:40
1863,P-0600,2,3,"P-0600.SI_LO,P-0600.PI_LO",2025-07-05 11:36:52,2025-07-05 11:53:41
1864,P-0600,2,2,"P-0600.PI_HI,P-0600.FI_LO",2025-07-05 15:08:09,2025-07-05 15:14:51
1865,P-0600,2,2,"P-0600.SI_LO,P-0600.TI_HI",2025-07-06 08:24:43,2025-07-06 08:45:39
1866,P-0600,2,2,"P-0600.PI_LO,P-0600.VI_HI",2025-07-09 12:03:57,2025-07-09 12:29:44
1867,P-0600,2,2,"P-0600.PI_HI,P-0600.PI_LO",2025-07-10 07:44:58,2025-07-10 07:56:29
1868,P-0600,2,2,"P-0600.PI_HI,P-0600.SI_LO",2025-07-11 06:11:30,2025-07-11 06:14:03
1869,P-0600,2,2,"P-0600.FI_LO,P-0600.PI_LO",2025-07-14 10:41:57,2025-07-14 10:56:57
1870,P-0600,2,2,"P-0600.PI_HI,P-0600.FI_LO",2025-07-16 11:29:07,2025-07-16 11:44:12
1871,P-0600,2,2,"P-0600.FI_LO,P-0600.VI_HI",2025-07-17 08:42:02,2025-07-17 08:48:08
1872,P-0600,2,2,"P-0600.PI_LO,P-0600.FI_LO",2025-07-21 19:34:07,2025-07-21 19:34:38
1873,P-0600,2,2,"P-0600.TI_HI,P-0600.PDI_HI",2025-07-22 08:19:46,2025-07-22 08:48:10
1874,P-0600,2,2,"P-0600.TI_HI,P-0600.VI_HI",2025-07-25 13:17:36,2025-07-25 13:36:53
1875,P-0600,3,3,"P-0600.VI_HI,P-0600.PDI_HI,P-0600.PI_LO",2025-07-26 09:34:47,2025-07-26 10:12:05
1876,P-0600,2,2,"P-0600.PI_HI,P-0600.PI_LO",2025-07-28 23:57:04,2025-07-28 23:57:11
1877,P-0600,2,2,"P-0600.SI_LO,P-0600.PDI_HI",2025-07-29 12:01:05,2025-07-29 12:13:12
1878,P-0600,3,3,"P-0600.II_HI,P-0600.PI_HI,P-0600.PI_LO",2025-07-31 19:31:44,2025-07-31 20:00:34
1879,P-0600,2,2,"P-0600.PI_HI,P-0600.PI_LO",2025-08-01 10:44:41,2025-08-01 10:46:53
1880,P-0600,2,2,"P-0600.SI_LO,P-0600.PDI_HI",2025-08-02 12:37:02,2025-08-02 13:00:33
1881,P-0600,2,2,"P-0600.VI_HI,P-0600.II_HI",2025-08-04 15:35:59,2025-08-04 15:45:37
1882,P-0600,2,2,"P-0600.VI_HI,P-0600.PI_LO",2025-08-05 10:11:29,2025-08-05 10:19:20
1883,P-0600,2,2,"P-0600.PI_LO,P-0600.PDI_HI",2025-08-06 21:36:42,2025-08-06 22:06:24
1884,P-0600,2,2,"P-0600.FI_LO,P-0600.PDI_HI",2025-08-09 13:47:58,2025-08-09 13:49:16
1885,P-0600,2,2,"P-0600.SI_LO,P-0600.PI_HI",2025-08-09 23:34:30,2025-08-09 23:37:38
1886,P-0600,3,4,"P-0600.TI_HI,P-0600.VI_HI,P-0600.FI_LO",2025-08-10 12:48:15,2025-08-10 13:39:57
1887,P-0600,3,3,"P-0600.SI_LO,P-0600.PDI_HI,P-0600.PI_LO",2025-08-10 17:07:10,2025-08-10 17:20:13
1888,P-0600,3,3,"P-0600.SI_LO,P-0600.PI_HI,P-0600.PI_LO",2025-08-12 06:01:10,2025-08-12 06:11:33
1889,P-0600,2,2,"P-0600.TI_HI,P-0600.FI_LO",2025-08-16 05:50:18,2025-08-16 06:07:14
1890,P-0600,2,2,"P-0600.VI_HI,P-0600.FI_LO",2025-08-17 09:39:11,2025-08-17 09:49:10
1891,P-0600,2,3,"P-0600.FI_LO,P-0600.VI_HI",2025-08-19 11:27:01,2025-08-19 11:44:59
1892,P-0600,2,2,"P-0600.II_HI,P-0600.FI_LO",2025-08-21 10:21:50,2025-08-21 10:37:50
1893,P-0600,2,2,"P-0600.PI_HI,P-0600.SI_LO",2025-08-21 12:01:55,2025-08-21 12:18:43
1894,P-0600,2,2,"P-0600.TI_HI,P-0600.PI_HI",2025-08-21 13:55:45,2025-08-21 14:10:30
1895,P-0600,2,2,"P-0600.PI_HI,P-0600.VI_HI",2025-08-21 17:16:27,2025-08-21 17:32:19
1896,P-0600,2,2,"P-0600.PDI_HI,P-0600.VI_HI",2025-08-22 05:11:20,2025-08-22 05:31:45
1897,P-0600,2,2,"P-0600.PDI_HI,P-0600.FI_LO",2025-08-22 14:30:44,2025-08-22 14:41:40
1898,P-0600,3,3,"P-0600.FI_LO,P-0600.PI_HI,P-0600.SI_LO",2025-08-27 05:01:25,2025-08-27 05:33:24
1899,P-0600,2,2,"P-0600.PI_LO,P-0600.PI_HI",2025-08-27 12:01:45,2025-08-27 12:22:36
1900,P-0600,3,3,"P-0600.SI_LO,P-0600.VI_HI,P-0600.PI_LO",2025-08-30 13:55:47,2025-08-30 14:24:14
1901,P-0600,2,2,"P-0600.SI_LO,P-0600.FI_LO",2025-08-31 10:43:53,2025-08-31 10:52:41
1902,P-0600,2,2,"P-0600.II_HI,P-0600.FI_LO",2025-08-31 13:14:04,2025-08-31 13:30:27
1903,P-0600,2,2,"P-0600.SI_LO,P-0600.PI_HI",2025-08-31 19:07:37,2025-08-31 19:34:19
1904,P-0600,2,2,"P-0600.TI_HI,P-0600.PI_HI",2025-09-03 15:39:03,2025-09-03 15:55:15
1905,P-0600,2,2,"P-0600.VI_HI,P-0600.SI_LO",2025-09-04 19:01:29,2025-09-04 19:30:04
1906,P-0600,2,2,"P-0600.PDI_HI,P-0600.TI_HI",2025-09-06 14:48:16,2025-09-06 14:50:45
1907,P-0600,2,2,"P-0600.II_HI,P-0600.TI_HI",2025-09-09 05:58:56,2025-09-09 06:19:29
1908,P-0600,2,2,"P-0600.PI_LO,P-0600.PDI_HI",2025-09-10 17:34:48,2025-09-10 17:36:45
1909,P-0600,2,2,"P-0600.TI_HI,P-0600.VI_HI",2025-09-15 14:33:47,2025-09-15 14:44:57
1910,P-0600,2,2,"P-0600.FI_LO,P-0600.PDI_HI",2025-09-16 08:49:46,2025-09-16 08:53:59
1911,P-0600,2,2,"P-0600.SI_LO,P-0600.II_HI",2025-09-17 21:08:29,2025-09-17 21:16:18
1912,P-0600,2,3,"P-0600.PDI_HI,P-0600.SI_LO",2025-09-19 11:07:36,2025-09-19 11:21:13
1913,P-0600,2,2,"P-0600.PDI_HI,P-0600.PI_LO",2025-09-20 10:13:14,2025-09-20 10:25:32
1914,P-0600,3,3,"P-0600.VI_HI,P-0600.PI_HI,P-0600.PDI_HI",2025-09-20 13:49:33,2025-09-20 14:12:03
1915,P-0600,2,2,"P-0600.TI_HI,P-0600.PDI_HI",2025-09-21 06:50:58,2025-09-21 06:51:29
1916,P-0600,2,2,"P-0600.SI_LO,P-0600.VI_HI",2025-09-21 17:45:27,2025-09-21 17:52:58
1917,P-0600,2,2,"P-0600.SI_LO,P-0600.FI_LO",2025-09-24 15:06:43,2025-09-24 15:31:19
1918,P-0600,2,2,"P-0600.SI_LO,P-0600.PI_LO",2025-09-24 21:56:06,2025-09-24 22:07:41
1919,P-0600,2,2,"P-0600.PI_LO,P-0600.PI_HI",2025-09-26 07:39:43,2025-09-26 07:57:00
1920,P-0600,2,2,"P-0600.PDI_HI,P-0600.FI_LO",2025-09-26 15:55:24,2025-09-26 16:00:22
1921,P-0600,2,2,"P-0600.PI_HI,P-0600.PI_LO",2025-10-01 09:27:46,2025-10-01 09:50:53
1922,P-0600,2,2,"P-0600.PI_HI,P-0600.PI_LO",2025-10-01 14:52:01,2025-10-01 14:55:02
1923,P-0600,2,2,"P-0600.PI_HI,P-0600.TI_HI",2025-10-04 12:02:35,2025-10-04 12:20:38
1924,P-0600,2,2,"P-0600.PI_LO,P-0600.PDI_HI",2025-10-06 13:36:59,2025-10-06 13:47:39
1925,P-0600,2,2,"P-0600.PI_HI,P-0600.FI_LO",2025-10-07 10:36:49,2025-10-07 11:06:41
1926,P-0600,2,2,"P-0600.II_HI,P-0600.FI_LO",2025-10-07 15:13:15,2025-10-07 15:22:44
1927,P-0600,2,2,"P-0600.II_HI,P-0600.PI_LO",2025-10-08 14:04:00,2025-10-08 14:28:29
1928,P-0600,2,2,"P-0600.TI_HI,P-0600.PI_HI",2025-10-09 12:43:01,2025-10-09 13:03:56
1929,P-0600,2,2,"P-0600.II_HI,P-0600.VI_HI",2025-10-09 20:29:26,2025-10-09 20:29:34
1930,P-0600,3,3,"P-0600.FI_LO,P-0600.VI_HI,P-0600.II_HI",2025-10-13 13:46:36,2025-10-13 14:18:15
1931,P-0600,2,2,"P-0600.PI_LO,P-0600.SI_LO",2025-10-18 12:23:21,2025-10-18 12:31:26
1932,P-0600,2,2,"P-0600.FI_LO,P-0600.SI_LO",2025-10-21 17:26:14,2025-10-21 17:36:44
1933,P-0600,2,2,"P-0600.PI_HI,P-0600.FI_LO",2025-10-22 18:22:37,2025-10-22 18:26:11
1934,P-0600,2,2,"P-0600.II_HI,P-0600.PDI_HI",2025-10-22 22:50:38,2025-10-22 23:09:50
1935,P-0600,2,2,"P-0600.FI_LO,P-0600.PI_LO",2025-10-24 14:23:59,2025-10-24 14:24:10
1936,P-0600,2,2,"P-0600.VI_HI,P-0600.PI_LO",2025-10-25 19:16:58,2025-10-25 19:25:54
1937,P-0600,2,2,"P-0600.VI_HI,P-0600.SI_LO",2025-10-25 23:22:12,2025-10-25 23:43:13
1938,P-0600,2,2,"P-0600.II_HI,P-0600.PDI_HI",2025-10-29 17:17:23,2025-10-29 17:46:23
1939,P-0600,2,2,"P-0600.PI_LO,P-0600.PI_HI",2025-10-31 09:13:42,2025-10-31 09:23:33
1940,P-0600,2,2,"P-0600.II_HI,P-0600.PI_HI",2025-10-31 10:38:32,2025-10-31 10:42:37
1941,P-0600,2,2,"P-0600.II_HI,P-0600.PI_HI",2025-11-02 14:43:27,2025-11-02 15:10:04
1942,P-0600,2,2,"P-0600.FI_LO,P-0600.PI_HI",2025-11-04 10:34:10,2025-11-04 11:03:08
1943,P-0600,3,3,"P-0600.PI_LO,P-0600.VI_HI,P-0600.PDI_HI",2025-11-04 23:16:41,2025-11-04 23:42:53
1944,P-0600,2,2,"P-0600.PI_HI,P-0600.FI_LO",2025-11-10 10:03:29,2025-11-10 10:29:44
1945,P-0600,2,2,"P-0600.PDI_HI,P-0600.SI_LO",2025-11-11 16:28:01,2025-11-11 16:28:12
1946,P-0600,2,2,"P-0600.PI_LO,P-0600.TI_HI",2025-11-12 12:06:40,2025-11-12 12:32:27
1947,P-0600,2,2,"P-0600.II_HI,P-0600.TI_HI",2025-11-14 14:38:50,2025-11-14 14:52:09
1948,P-0600,2,2,"P-0600.PDI_HI,P-0600.VI_HI",2025-11-14 15:47:09,2025-11-14 16:10:40
1949,P-0600,4,5,"P-0600.PI_LO,P-0600.VI_HI,P-0600.FI_LO,P-0600.TI_HI",2025-11-17 07:57:44,2025-11-17 09:12:12
1950,P-0600,2,2,"P-0600.II_HI,P-0600.FI_LO",2025-11-20 13:10:54,2025-11-20 13:39:16
1951,P-0600,2,4,"P-0600.VI_HI,P-0600.II_HI",2025-11-20 15:29:04,2025-11-20 16:13:25
1952,P-0600,2,2,"P-0600.PI_LO,P-0600.II_HI",2025-11-22 06:38:16,2025-11-22 07:01:58
1953,P-0600,2,2,"P-0600.FI_LO,P-0600.PI_HI",2025-11-22 09:20:47,2025-11-22 09:37:06
1954,P-0600,2,2,"P-0600.PI_LO,P-0600.TI_HI",2025-11-23 09:26:49,2025-11-23 09:51:27
1955,P-0600,2,2,"P-0600.SI_LO,P-0600.FI_LO",2025-11-25 02:36:04,2025-11-25 02:47:14
1956,P-0600,2,2,"P-0600.FI_LO,P-0600.VI_HI",2025-11-26 13:20:50,2025-11-26 13:39:28
1957,P-0600,2,2,"P-0600.VI_HI,P-0600.FI_LO",2025-11-29 10:14:30,2025-11-29 10:24:18
1958,P-0600,4,4,"P-0600.SI_LO,P-0600.PDI_HI,P-0600.TI_HI,P-0600.VI_HI",2025-12-01 10:32:35,2025-12-01 11:23:26
1959,P-0600,2,2,"P-0600.VI_HI,P-0600.TI_HI",2025-12-01 19:10:17,2025-12-01 19:37:23
1960,P-0600,2,2,"P-0600.TI_HI,P-0600.FI_LO",2025-12-05 10:08:21,2025-12-05 10:26:20
1961,P-0600,2,2,"P-0600.VI_HI,P-0600.PI_LO",2025-12-05 15:13:21,2025-12-05 15:23:06
1962,P-0600,2,2,"P-0600.PI_HI,P-0600.PDI_HI",2025-12-06 10:31:31,2025-12-06 10:42:39
1963,P-0600,2,2,"P-0600.PI_HI,P-0600.PDI_HI",2025-12-07 22:19:56,2025-12-07 22:46:25
1964,P-0600,2,2,"P-0600.TI_HI,P-0600.PI_LO",2025-12-08 10:41:43,2025-12-08 10:43:53
1965,P-0600,2,3,"P-0600.II_HI,P-0600.PI_HI",2025-12-09 22:44:19,2025-12-09 23:21:10
1966,P-0600,2,2,"P-0600.II_HI,P-0600.VI_HI",2025-12-11 07:35:51,2025-12-11 08:01:05
1967,P-0600,2,2,"P-0600.SI_LO,P-0600.PI_HI",2025-12-12 14:32:55,2025-12-12 14:45:57
1968,P-0600,2,2,"P-0600.PI_LO,P-0600.II_HI",2025-12-13 15:39:23,2025-12-13 16:01:41
1969,P-0600,2,2,"P-0600.PDI_HI,P-0600.FI_LO",2025-12-14 12:52:39,2025-12-14 13:12:28
1970,P-0600,2,2,"P-0600.TI_HI,P-0600.PI_LO",2025-12-15 11:46:42,2025-12-15 12:12:58
1971,P-0600,2,3,"P-0600.TI_HI,P-0600.II_HI",2025-12-17 14:47:21,2025-12-17 15:21:41
1972,P-0600,2,2,"P-0600.PI_HI,P-0600.TI_HI",2025-12-18 10:16:11,2025-12-18 10:21:19
1973,P-0600,3,3,"P-0600.FI_LO,P-0600.VI_HI,P-0600.SI_LO",2025-12-18 15:06:54,2025-12-18 15:15:56
1974,P-0600,2,2,"P-0600.FI_LO,P-0600.PDI_HI",2025-12-18 23:35:49,2025-12-18 23:36:29
1975,P-0600,2,2,"P-0600.SI_LO,P-0600.II_HI",2025-12-21 23:10:02,2025-12-21 23:14:46
1976,P-0600,2,2,"P-0600.PI_LO,P-0600.PI_HI",2025-12-23 05:29:34,2025-12-23 05:45:28
1977,P-0600,2,3,"P-0600.FI_LO,P-0600.PI_HI",2025-12-23 19:22:41,2025-12-23 19:35:46
1978,P-0600,2,2,"P-0600.FI_LO,P-0600.TI_HI",2025-12-24 16:32:04,2025-12-24 16:33:25
1979,P-0600,2,2,"P-0600.FI_LO,P-0600.TI_HI",2025-12-25 15:52:16,2025-12-25 15:55:19
1980,P-0600,2,2,"P-0600.FI_LO,P-0600.PI_LO",2025-12-28 11:33:48,2025-12-28 11:48:55
1981,P-0600,2,2,"P-0600.SI_LO,P-0600.TI_HI",2025-12-30 15:46:44,2025-12-30 15:54:15
1982,P-0600,2,2,"P-0600.TI_HI,P-0600.VI_HI",2025-12-30 18:52:07,2025-12-30 19:10:23
1983,P-0600,2,2,"P-0600.PI_HI,P-0600.SI_LO",2025-12-31 13:12:49,2025-12-31 13:34:05
1984,P-0800,2,2,"P-0800.II_HI,P-0800.TI_HI",2025-01-02 12:34:45,2025-01-02 12:54:52
1985,P-0800,2,2,"P-0800.TI_HI,P-0800.FI_LO",2025-01-02 19:37:09,2025-01-02 20:01:18
1986,P-0800,2,2,"P-0800.PI_LO,P-0800.PDI_HI",2025-01-05 14:15:59,2025-01-05 14:19:20
1987,P-0800,2,2,"P-0800.TI_HI,P-0800.FI_LO",2025-01-08 06:32:55,2025-01-08 06:37:21
1988,P-0800,2,2,"P-0800.II_HI,P-0800.VI_HI",2025-01-09 09:24:50,2025-01-09 09:52:36
1989,P-0800,2,2,"P-0800.TI_HI,P-0800.VI_HI",2025-01-11 21:15:15,2025-01-11 21:18:41
1990,P-0800,2,2,"P-0800.SI_LO,P-0800.PI_HI",2025-01-13 19:53:52,2025-01-13 20:21:42
1991,P-0800,2,2,"P-0800.VI_HI,P-0800.SI_LO",2025-01-15 11:14:53,2025-01-15 11:15:36
1992,P-0800,2,2,"P-0800.TI_HI,P-0800.PDI_HI",2025-01-16 10:49:29,2025-01-16 10:56:10
1993,P-0800,2,2,"P-0800.PI_HI,P-0800.FI_LO",2025-01-16 18:50:22,2025-01-16 18:57:17
1994,P-0800,2,2,"P-0800.II_HI,P-0800.TI_HI",2025-01-17 13:07:59,2025-01-17 13:21:47
1995,P-0800,2,2,"P-0800.FI_LO,P-0800.PI_HI",2025-01-19 11:21:03,2025-01-19 11:44:51
1996,P-0800,2,2,"P-0800.FI_LO,P-0800.VI_HI",2025-01-21 10:24:07,2025-01-21 10:35:30
1997,P-0800,2,3,"P-0800.PDI_HI,P-0800.VI_HI",2025-01-22 17:01:35,2025-01-22 17:31:44
1998,P-0800,2,2,"P-0800.FI_LO,P-0800.PI_LO",2025-01-23 11:51:15,2025-01-23 12:02:21
1999,P-0800,3,3,"P-0800.PI_LO,P-0800.TI_HI,P-0800.VI_HI",2025-01-25 19:55:28,2025-01-25 20:26:56
2000,P-0800,2,2,"P-0800.PDI_HI,P-0800.VI_HI",2025-01-27 03:34:26,2025-01-27 03:38:21
2001,P-0800,2,2,"P-0800.TI_HI,P-0800.SI_LO",2025-01-27 16:11:58,2025-01-27 16:36:45
2002,P-0800,2,2,"P-0800.PI_LO,P-0800.SI_LO",2025-01-28 10:17:37,2025-01-28 10:35:31
2003,P-0800,2,2,"P-0800.PI_LO,P-0800.SI_LO",2025-01-28 16:30:09,2025-01-28 16:54:44
2004,P-0800,2,2,"P-0800.PI_LO,P-0800.VI_HI",2025-01-30 06:50:43,2025-01-30 07:16:31
2005,P-0800,2,2,"P-0800.PI_LO,P-0800.SI_LO",2025-02-01 05:17:57,2025-02-01 05:24:34
2006,P-0800,2,2,"P-0800.TI_HI,P-0800.PI_LO",2025-02-01 11:07:56,2025-02-01 11:16:59
2007,P-0800,2,2,"P-0800.PI_HI,P-0800.PDI_HI",2025-02-01 19:24:44,2025-02-01 19:51:47
2008,P-0800,2,2,"P-0800.II_HI,P-0800.PI_HI",2025-02-03 16:41:00,2025-02-03 17:06:59
2009,P-0800,2,2,"P-0800.PI_HI,P-0800.TI_HI",2025-02-04 13:48:37,2025-02-04 14:17:43
2010,P-0800,2,2,"P-0800.II_HI,P-0800.FI_LO",2025-02-05 23:22:03,2025-02-05 23:51:10
2011,P-0800,2,2,"P-0800.VI_HI,P-0800.PI_LO",2025-02-06 16:27:33,2025-02-06 16:48:14
2012,P-0800,2,2,"P-0800.TI_HI,P-0800.SI_LO",2025-02-07 10:15:53,2025-02-07 10:23:57
2013,P-0800,2,2,"P-0800.PI_HI,P-0800.VI_HI",2025-02-08 09:57:57,2025-02-08 10:10:57
2014,P-0800,3,3,"P-0800.II_HI,P-0800.PI_HI,P-0800.VI_HI",2025-02-08 23:32:08,2025-02-08 23:44:06
2015,P-0800,2,3,"P-0800.VI_HI,P-0800.TI_HI",2025-02-09 10:31:44,2025-02-09 10:55:08
2016,P-0800,2,2,"P-0800.SI_LO,P-0800.PI_LO",2025-02-11 17:03:34,2025-02-11 17:05:15
2017,P-0800,2,2,"P-0800.SI_LO,P-0800.TI_HI",2025-02-12 08:47:14,2025-02-12 09:11:48
2018,P-0800,2,2,"P-0800.TI_HI,P-0800.PI_LO",2025-02-13 22:40:45,2025-02-13 23:05:06
2019,P-0800,2,3,"P-0800.II_HI,P-0800.FI_LO",2025-02-17 11:06:35,2025-02-17 11:49:36
2020,P-0800,3,3,"P-0800.VI_HI,P-0800.PI_HI,P-0800.PI_LO",2025-02-20 09:53:32,2025-02-20 10:18:10
2021,P-0800,2,2,"P-0800.PDI_HI,P-0800.PI_LO",2025-02-22 15:27:25,2025-02-22 15:49:00
2022,P-0800,2,2,"P-0800.PI_LO,P-0800.TI_HI",2025-02-22 19:49:24,2025-02-22 20:18:55
2023,P-0800,2,2,"P-0800.SI_LO,P-0800.PI_LO",2025-02-23 13:50:42,2025-02-23 14:08:28
2024,P-0800,2,2,"P-0800.PDI_HI,P-0800.II_HI",2025-02-24 23:11:06,2025-02-24 23:29:20
2025,P-0800,2,2,"P-0800.SI_LO,P-0800.TI_HI",2025-02-26 23:33:57,2025-02-26 23:35:58
2026,P-0800,3,3,"P-0800.PDI_HI,P-0800.PI_HI,P-0800.TI_HI",2025-02-27 17:39:25,2025-02-27 18:27:47
2027,P-0800,2,2,"P-0800.TI_HI,P-0800.II_HI",2025-03-01 14:13:41,2025-03-01 14:21:47
2028,P-0800,2,2,"P-0800.PI_LO,P-0800.II_HI",2025-03-02 11:55:01,2025-03-02 12:22:08
2029,P-0800,2,2,"P-0800.FI_LO,P-0800.PI_LO",2025-03-02 13:00:06,2025-03-02 13:01:20
2030,P-0800,2,2,"P-0800.VI_HI,P-0800.PDI_HI",2025-03-02 16:26:41,2025-03-02 16:55:10
2031,P-0800,2,2,"P-0800.TI_HI,P-0800.PI_LO",2025-03-04 17:40:57,2025-03-04 18:08:56
2032,P-0800,2,2,"P-0800.II_HI,P-0800.PDI_HI",2025-03-05 16:28:27,2025-03-05 16:41:02
2033,P-0800,2,2,"P-0800.TI_HI,P-0800.PI_HI",2025-03-05 18:42:19,2025-03-05 18:50:21
2034,P-0800,2,2,"P-0800.TI_HI,P-0800.PDI_HI",2025-03-06 15:43:41,2025-03-06 16:12:10
2035,P-0800,2,2,"P-0800.PI_HI,P-0800.TI_HI",2025-03-06 23:24:44,2025-03-06 23:45:09
2036,P-0800,2,2,"P-0800.SI_LO,P-0800.PI_HI",2025-03-07 19:51:04,2025-03-07 20:08:55
2037,P-0800,2,2,"P-0800.PI_LO,P-0800.VI_HI",2025-03-10 11:48:27,2025-03-10 11:54:51
2038,P-0800,2,2,"P-0800.VI_HI,P-0800.SI_LO",2025-03-11 12:25:04,2025-03-11 12:28:41
2039,P-0800,2,2,"P-0800.PI_LO,P-0800.VI_HI",2025-03-11 14:17:43,2025-03-11 14:21:32
2040,P-0800,2,2,"P-0800.PDI_HI,P-0800.TI_HI",2025-03-14 12:20:27,2025-03-14 12:24:06
2041,P-0800,2,2,"P-0800.PI_HI,P-0800.VI_HI",2025-03-16 15:09:05,2025-03-16 15:12:02
2042,P-0800,2,3,"P-0800.FI_LO,P-0800.SI_LO",2025-03-19 10:10:56,2025-03-19 10:35:49
2043,P-0800,2,2,"P-0800.PI_HI,P-0800.FI_LO",2025-03-19 14:01:08,2025-03-19 14:06:40
2044,P-0800,2,2,"P-0800.SI_LO,P-0800.PI_LO",2025-03-20 14:05:10,2025-03-20 14:18:22
2045,P-0800,2,2,"P-0800.PI_LO,P-0800.VI_HI",2025-03-24 14:09:03,2025-03-24 14:10:32
